|                           Parameters |                       0 |   1 |                       2 |                      3 |                       4 |                       5 |                     6 |                     7 |   8 |                       9 |  10 |                      11 |                     12 |  13 |
|           Crablog.spectral.amplitude |  1.5692023337359622e-24 | 0.0 | -1.4738790915533086e-13 |  4.976889282242956e-14 |  -6.452619196281842e-17 |   1.900375006258172e-17 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|               Crablog.spectral.alpha | -1.4738790915533086e-13 | 0.0 |    0.028082109671549182 |  -0.009247002042126634 |  1.2175890419540536e-05 |  -3.606243785703288e-06 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.beta |   4.976889282242956e-14 | 0.0 |   -0.009247002042126634 |  0.0031757800952554307 |  -4.000169448624283e-06 |  1.1858584609320615e-06 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lon_0 |  -6.452619196281842e-17 | 0.0 |  1.2175890419540536e-05 | -4.000169448624283e-06 |   2.428837677886276e-07 | -1.6015892570062649e-09 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lat_0 |   1.900375006258172e-17 | 0.0 |  -3.606243785703288e-06 | 1.1858584609320615e-06 | -1.6015892570062649e-09 |  1.7849495079124563e-07 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|           jBxw7KSz-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 5.085507245619226e-06 | 4.185570392304397e-07 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|           jBxw7KSz-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 4.185570392304397e-07 | 5.914911113274293e-06 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|      jBxw7KSz-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|       jBxw7KSz-irf.e_reco_model.bias |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |  1.0809343545653028e-06 | 0.0 | -2.1273740017338848e-05 |  -3.89966187020526e-08 | 0.0 |
| jBxw7KSz-irf.e_reco_model.resolution |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
|           jBxw7KSz-irf.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | -2.1273740017338848e-05 | 0.0 |   0.0009523099898626576 | 1.7472978997011786e-06 | 0.0 |
|           jBxw7KSz-irf.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |   -3.89966187020526e-08 | 0.0 |  1.7472978997011786e-06 | 0.00037893467335013746 | 0.0 |
|      jBxw7KSz-irf.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.0 |
