|                      Parameters |                      0 |   1 |                       2 |                      3 |                      4 |                       5 |                     6 |                     7 |   8 |
|      Crablog.spectral.amplitude | 3.3248214437459026e-23 | 0.0 |  -3.477207547690974e-13 |  7.042313729347472e-13 | -2.975434860813301e-16 |   5.675181581443143e-17 |                   0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha | -3.477207547690974e-13 | 0.0 |     0.03848249408147132 |  -0.014774752440908213 |  2.707740187998139e-06 | -2.0080644032601167e-07 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta |  7.042313729347472e-13 | 0.0 |   -0.014774752440908213 |     0.0364201851676595 |  9.094261294503734e-07 |  1.5860435756056554e-07 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -2.975434860813301e-16 | 0.0 |   2.707740187998139e-06 |  9.094261294503734e-07 | 5.3996796243562664e-05 |  1.1253164899905973e-09 |                   0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 |  5.675181581443143e-17 | 0.0 | -2.0080644032601167e-07 | 1.5860435756056554e-07 | 1.1253164899905973e-09 |   4.045932709143169e-05 |                   0.0 |                   0.0 | 0.0 |
|      BopMVVp--bkg.spectral.norm |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 | 0.0011534061900778988 | 9.456284297745697e-05 | 0.0 |
|      BopMVVp--bkg.spectral.tilt |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 | 9.456284297745697e-05 | 0.0013397678819917413 | 0.0 |
| BopMVVp--bkg.spectral.reference |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
