|                      Parameters |                      0 |   1 |                       2 |                       3 |                      4 |                      5 |                      6 |                     7 |   8 |
|      Crablog.spectral.amplitude |  7.209038375966579e-25 | 0.0 |  -7.583493083996832e-15 |  1.5303754702430892e-14 | -6.268901086446745e-18 | 1.3489357647513799e-18 |                    0.0 |                   0.0 | 0.0 |
|      Crablog.spectral.reference |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spectral.alpha | -7.583493083996832e-15 | 0.0 |   0.0008304076933820597 | -0.00032211703081591104 | 1.1533894379194402e-07 |  5.195896810673486e-08 |                    0.0 |                   0.0 | 0.0 |
|           Crablog.spectral.beta | 1.5303754702430892e-14 | 0.0 | -0.00032211703081591104 |   0.0007890992027084982 |  7.157294463976934e-08 |  5.281834645265779e-08 |                    0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -6.268901086446745e-18 | 0.0 |  1.1533894379194402e-07 |   7.157294463976934e-08 |  1.160598613729493e-06 | 1.3276926308375594e-09 |                    0.0 |                   0.0 | 0.0 |
|           Crablog.spatial.lat_0 | 1.3489357647513799e-18 | 0.0 |   5.195896810673486e-08 |   5.281834645265779e-08 | 1.3276926308375594e-09 |  8.686128195822533e-07 |                    0.0 |                   0.0 | 0.0 |
|      coCMTGm5-bkg.spectral.norm |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 2.4851179942888873e-05 | 2.031282927830449e-06 | 0.0 |
|      coCMTGm5-bkg.spectral.tilt |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 |  2.031282927830449e-06 | 2.886449537819083e-05 | 0.0 |
| coCMTGm5-bkg.spectral.reference |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
