|                           Parameters |                      0 |   1 |                      2 |                      3 |                       4 |                       5 |                      6 |                      7 |   8 |                      9 |  10 |                     11 |                     12 |  13 |
|           Crablog.spectral.amplitude | 4.8919619889564064e-23 | 0.0 | -4.853128391652439e-12 | 1.6279009673820375e-12 |  -2.207751136559374e-15 |   5.584762916508883e-16 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               Crablog.spectral.alpha | -4.853128391652439e-12 | 0.0 |     0.6120905520227667 |   -0.20017883914618004 |  0.00027582156478827527 |  -6.989147436593428e-05 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.beta | 1.6279009673820375e-12 | 0.0 |   -0.20017883914618004 |    0.06831746135237471 |  -8.998973878559338e-05 |  2.2824794279799945e-05 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lon_0 | -2.207751136559374e-15 | 0.0 | 0.00027582156478827527 | -8.998973878559338e-05 |    5.30037510817895e-06 | -3.2092011537115974e-08 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lat_0 |  5.584762916508883e-16 | 0.0 | -6.989147436593428e-05 | 2.2824794279799945e-05 | -3.2092011537115974e-08 |   3.886226186771783e-06 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           4t3gOzce-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.00011076825409871857 |  9.120655507146167e-06 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           4t3gOzce-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |  9.120655507146167e-06 | 0.00012876272524172977 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      4t3gOzce-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       4t3gOzce-irf.e_reco_model.bias |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |  6.121456857120559e-06 | 0.0 | -9.698832860956045e-05 | -8.160198180725643e-09 | 0.0 |
| 4t3gOzce-irf.e_reco_model.resolution |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           4t3gOzce-irf.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | -9.698832860956045e-05 | 0.0 |   0.007436608136079421 |  6.295235544942405e-07 | 0.0 |
|           4t3gOzce-irf.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | -8.160198180725643e-09 | 0.0 |  6.295235544942405e-07 |  0.0003831446277950652 | 0.0 |
|      4t3gOzce-irf.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
