|                           Parameters |                      0 |   1 |                       2 |                      3 |                       4 |                       5 |                     6 |                     7 |   8 |                      9 |  10 |                     11 |                     12 |  13 |
|           Crablog.spectral.amplitude |  1.986025264095592e-23 | 0.0 |  -1.957122639556096e-12 |  6.567993752378749e-13 |  -8.839455554825829e-16 |  2.2252011987972055e-16 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.reference |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               Crablog.spectral.alpha | -1.957122639556096e-12 | 0.0 |      0.2826330766154488 |   -0.09247366525345435 |  0.00012644023839160758 | -3.1941134492438716e-05 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.beta |  6.567993752378749e-13 | 0.0 |    -0.09247366525345435 |     0.0315748975625198 |  -4.127185055229159e-05 |  1.0436569721933692e-05 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lon_0 | -8.839455554825829e-16 | 0.0 |  0.00012644023839160758 | -4.127185055229159e-05 |  2.4511598664060153e-06 | -1.4565736390252583e-08 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lat_0 | 2.2252011987972055e-16 | 0.0 | -3.1941134492438716e-05 | 1.0436569721933692e-05 | -1.4565736390252583e-08 |  1.7977891026488764e-06 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           fWUS97ne-bkg.spectral.norm |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |  5.12468885027593e-05 | 4.214165000992463e-06 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           fWUS97ne-bkg.spectral.tilt |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 4.214165000992463e-06 | 5.958078502076986e-05 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      fWUS97ne-bkg.spectral.reference |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       fWUS97ne-irf.e_reco_model.bias |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.00011308339533024918 | 0.0 | -0.0004341762395361554 | -7.573090726882885e-08 | 0.0 |
| fWUS97ne-irf.e_reco_model.resolution |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           fWUS97ne-irf.spectral.norm |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | -0.0004341762395361554 | 0.0 |   0.005576694089021375 |  9.755397529168704e-07 | 0.0 |
|           fWUS97ne-irf.spectral.tilt |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | -7.573090726882885e-08 | 0.0 |  9.755397529168704e-07 | 0.00038188356603444253 | 0.0 |
|      fWUS97ne-irf.spectral.reference |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
