|                      Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|             Crab.spectral.index |    0.014274782661796675 | -2.4756602215665465e-13 | 0.0 |   -0.004599326770933868 | 0.0 |    5.11344408164879e-07 | 1.4791253463578142e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crab.spectral.amplitude | -2.4756602215665465e-13 |  1.0820434069147881e-23 | 0.0 |  1.2581262039507525e-13 | 0.0 |   -6.90491672796931e-17 |  5.519146658615846e-18 |                    0.0 |                    0.0 | 0.0 |
|         Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crab.spectral.lambda_ |   -0.004599326770933868 |  1.2581262039507525e-13 | 0.0 |   0.0023080036485454473 | 0.0 | -1.8310091800950016e-08 | 2.7727008761555223e-08 |                    0.0 |                    0.0 | 0.0 |
|             Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crab.spatial.lon_0 |    5.11344408164879e-07 |   -6.90491672796931e-17 | 0.0 | -1.8310091800950016e-08 | 0.0 |  1.1084799149807995e-05 |  2.304411518214593e-09 |                    0.0 |                    0.0 | 0.0 |
|              Crab.spatial.lat_0 |  1.4791253463578142e-08 |   5.519146658615846e-18 | 0.0 |  2.7727008761555223e-08 | 0.0 |   2.304411518214593e-09 |    8.3075925244984e-06 |                    0.0 |                    0.0 | 0.0 |
|      rxQUadsT-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.00024855774465135127 | 2.0228286602850888e-05 | 0.0 |
|      rxQUadsT-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 2.0228286602850888e-05 | 0.00028919147735631014 | 0.0 |
| rxQUadsT-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
