|                            Parameters |                     0 |                      1 |   2 |                      3 |                      4 |                      5 |                      6 |   7 |                      8 |                      9 |  10 |                      11 |                     12 |                      13 |                     14 |  15 |
|               aEaZD8Bs.spectral.index |     0.207577707594655 |  8.579999295085554e-14 | 0.0 |  9.228301254233587e-05 |  1.965406892035572e-05 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|           aEaZD8Bs.spectral.amplitude | 8.579999295085554e-14 |  2.666391995062916e-25 | 0.0 | -6.130418167177381e-16 | -6.610000423018829e-17 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|           aEaZD8Bs.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|                aEaZD8Bs.spatial.lon_0 | 9.228301254233587e-05 | -6.130418167177381e-16 | 0.0 |   0.000673905910721843 |  4.372453752662674e-07 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|                aEaZD8Bs.spatial.lat_0 | 1.965406892035572e-05 | -6.610000423018829e-17 | 0.0 |  4.372453752662674e-07 |  0.0005022998486200544 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|           dataset N-bkg.spectral.norm |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |   0.010244216487036587 | 2.0031636185962907e-05 | 0.0 |  -0.009999334931298946 | 1.2559127415195993e-07 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|           dataset N-bkg.spectral.tilt |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 2.0031636185962907e-05 |  0.0006818752688657418 | 0.0 | -8.286045820174799e-11 | -0.0003969708819426664 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|      dataset N-bkg.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|  dataset N-bkg.spectral.norm_nuisance |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  -0.009999334931298946 | -8.286045820174799e-11 | 0.0 |    0.00999934276594569 | 2.7316749222351458e-09 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|  dataset N-bkg.spectral.tilt_nuisance |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 1.2559127415195993e-07 | -0.0003969708819426664 | 0.0 | 2.7316749222351458e-09 |  0.0003977729072084985 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|      dataset N-bkg.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
|       dataset N-irf.e_reco_model.bias |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |    0.009894668015404146 | -0.0001960647622568454 | -2.6237409901404336e-07 |  5.130196080272982e-07 | 0.0 |
| dataset N-irf.e_reco_model.resolution |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |  -0.0001960647622568454 |   0.009982307178534485 |  -7.106995611755712e-07 | 1.7679739853771345e-08 | 0.0 |
|  dataset N-irf.spectral.norm_nuisance |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | -2.6237409901404336e-07 | -7.106995611755712e-07 |    0.010024146931362544 | -2.941094530801712e-08 | 0.0 |
|  dataset N-irf.spectral.tilt_nuisance |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |   5.130196080272982e-07 | 1.7679739853771345e-08 |  -2.941094530801712e-08 |  0.0002249650656343691 | 0.0 |
|      dataset N-irf.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 |
