|              Parameters |                       0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |
|     Crab.spectral.index |  0.00015077313042592493 | -3.611301268809305e-15 | 0.0 |  -4.920146743586065e-05 | 0.0 |  2.3640041343902186e-09 | -1.7165427797524372e-09 |
| Crab.spectral.amplitude |  -3.611301268809305e-15 |  3.438267724819876e-23 | 0.0 |   1.798219721889991e-15 | 0.0 |    2.15954277591906e-18 |   1.952431747115238e-17 |
| Crab.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|   Crab.spectral.lambda_ |  -4.920146743586065e-05 |  1.798219721889991e-15 | 0.0 |   2.435855997008761e-05 | 0.0 | -1.6498970168849333e-10 |  1.2467048300048781e-09 |
|     Crab.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      Crab.spatial.lon_0 |  2.3640041343902186e-09 |   2.15954277591906e-18 | 0.0 | -1.6498970168849333e-10 | 0.0 |  1.1105134967026122e-07 | -1.3675179032309065e-10 |
|      Crab.spatial.lat_0 | -1.7165427797524372e-09 |  1.952431747115238e-17 | 0.0 |  1.2467048300048781e-09 | 0.0 | -1.3675179032309065e-10 |   8.309537363536041e-08 |
