|              Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |
|     Crab.spectral.index |   0.0007093070885039319 | -1.8432673717968596e-14 | 0.0 |   -0.000235905014296059 | 0.0 |  1.6640505882511072e-08 | 2.6947721609451513e-08 |
| Crab.spectral.amplitude | -1.8432673717968596e-14 |  1.1909634953311432e-22 | 0.0 |   9.472901618911537e-15 | 0.0 |  1.0076298292478672e-16 |  5.736775340149807e-18 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|   Crab.spectral.lambda_ |   -0.000235905014296059 |   9.472901618911537e-15 | 0.0 |  0.00011881912537126453 | 0.0 | -5.3956878836278265e-09 | -1.023080344591835e-08 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      Crab.spatial.lon_0 |  1.6640505882511072e-08 |  1.0076298292478672e-16 | 0.0 | -5.3956878836278265e-09 | 0.0 |   5.101594156831553e-07 |  -1.53153523891679e-10 |
|      Crab.spatial.lat_0 |  2.6947721609451513e-08 |   5.736775340149807e-18 | 0.0 |  -1.023080344591835e-08 | 0.0 |   -1.53153523891679e-10 |  3.787862374869521e-07 |
