|              Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |
|     Crab.spectral.index |  0.0014941790879338212 |  -3.290304024323126e-14 | 0.0 | -0.0004976701141714248 | 0.0 |  -1.511007708812213e-07 | -5.693227410936177e-08 |
| Crab.spectral.amplitude | -3.290304024323126e-14 |    1.02297103388441e-22 | 0.0 | 1.6845073016075574e-14 | 0.0 | -1.4116205555003406e-16 |  3.394709065169876e-16 |
| Crab.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|   Crab.spectral.lambda_ | -0.0004976701141714248 |  1.6845073016075574e-14 | 0.0 | 0.00025465569028723537 | 0.0 |   5.587949405567657e-08 | 2.2116954837037072e-08 |
|     Crab.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      Crab.spatial.lon_0 | -1.511007708812213e-07 | -1.4116205555003406e-16 | 0.0 |  5.587949405567657e-08 | 0.0 |  1.1150591043845384e-06 |  -8.05739012390614e-09 |
|      Crab.spatial.lat_0 | -5.693227410936177e-08 |   3.394709065169876e-16 | 0.0 | 2.2116954837037072e-08 | 0.0 |   -8.05739012390614e-09 |  8.312590823209297e-07 |
