|              Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |
|     Crab.spectral.index |     0.08665761206607339 | -1.1790381802350203e-12 | 0.0 |   -0.02051087843042129 | 0.0 |  4.579380288544779e-07 | 3.0973869922239925e-05 |
| Crab.spectral.amplitude | -1.1790381802350203e-12 |   7.352417124771049e-23 | 0.0 |  5.206756440761163e-13 | 0.0 | 1.3923328009350713e-17 |  2.244491462935448e-16 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|   Crab.spectral.lambda_ |    -0.02051087843042129 |   5.206756440761163e-13 | 0.0 |   0.008485909725556497 | 0.0 | -6.100836430386041e-08 | -6.904429776750583e-06 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      Crab.spatial.lon_0 |   4.579380288544779e-07 |  1.3923328009350713e-17 | 0.0 | -6.100836430386041e-08 | 0.0 |  7.304302442815948e-07 | -7.931538860982613e-09 |
|      Crab.spatial.lat_0 |  3.0973869922239925e-05 |   2.244491462935448e-16 | 0.0 | -6.904429776750583e-06 | 0.0 | -7.931538860982613e-09 |  5.580136155023067e-05 |
