|              Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |
|     Crab.spectral.index |     0.2805308874740702 |  -5.670231084650915e-12 | 0.0 |     -0.0950792022180448 | 0.0 |  0.00023005270565976127 | 0.00010436447228266929 |
| Crab.spectral.amplitude | -5.670231084650915e-12 |  2.9830152686499257e-22 | 0.0 |   3.050522190857778e-12 | 0.0 | -1.3758889376681472e-15 |  3.519283654724614e-15 |
| Crab.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|   Crab.spectral.lambda_ |    -0.0950792022180448 |   3.050522190857778e-12 | 0.0 |     0.04831453076294779 | 0.0 | -5.1279546524545124e-05 | -1.193942916153189e-06 |
|     Crab.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      Crab.spatial.lon_0 | 0.00023005270565976127 | -1.3758889376681472e-15 | 0.0 | -5.1279546524545124e-05 | 0.0 |  0.00024346472119251384 | 2.3782239255558972e-05 |
|      Crab.spatial.lat_0 | 0.00010436447228266929 |   3.519283654724614e-15 | 0.0 |  -1.193942916153189e-06 | 0.0 |  2.3782239255558972e-05 | 0.00012682952948674347 |
