|              Parameters |                      0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |
|     Crab.spectral.index |     12.448355135185727 |  -4.753718280935758e-08 | 0.0 |     -8.536865081403292 | 0.0 |   -0.07096189054034119 |  -0.0003302718274300173 |
| Crab.spectral.amplitude | -4.753718280935758e-08 |  2.8491455792672144e-16 | 0.0 |  4.759634373946213e-08 | 0.0 | 4.3378414079090446e-10 | -2.5568383404886194e-11 |
| Crab.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|   Crab.spectral.lambda_ |     -8.536865081403292 |   4.759634373946213e-08 | 0.0 |      8.239956623848455 | 0.0 |    0.07199856621013878 |  -0.0035961757833093905 |
|     Crab.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      Crab.spatial.lon_0 |   -0.07096189054034119 |  4.3378414079090446e-10 | 0.0 |    0.07199856621013878 | 0.0 |  0.0006651817097679521 |  -3.847897905511983e-05 |
|      Crab.spatial.lat_0 | -0.0003302718274300173 | -2.5568383404886194e-11 | 0.0 | -0.0035961757833093905 | 0.0 | -3.847897905511983e-05 |   0.0005118408771677387 |
