|              Parameters |                       0 |                      1 |   2 |                       3 |   4 |                      5 |                      6 |
|     Crab.spectral.index |    0.000574821143268084 | -8.932309038592807e-15 | 0.0 | -0.00016428998086496374 | 0.0 | 5.0634520348200725e-09 | -3.546928580273701e-08 |
| Crab.spectral.amplitude |  -8.932309038592807e-15 | 4.1092726549874046e-25 | 0.0 |   4.233245970159691e-15 | 0.0 | -2.511537414512168e-18 |  1.462703435623289e-18 |
| Crab.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 |
|   Crab.spectral.lambda_ | -0.00016428998086496374 |  4.233245970159691e-15 | 0.0 |    7.65267139230404e-05 | 0.0 |  4.424394817053522e-09 | 1.2298455386490226e-08 |
|     Crab.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 |
|      Crab.spatial.lon_0 |  5.0634520348200725e-09 | -2.511537414512168e-18 | 0.0 |   4.424394817053522e-09 | 0.0 |  5.012558331885192e-07 | 3.1846051617804635e-10 |
|      Crab.spatial.lat_0 |  -3.546928580273701e-08 |  1.462703435623289e-18 | 0.0 |  1.2298455386490226e-08 | 0.0 | 3.1846051617804635e-10 |  3.721150960758576e-07 |
