|              Parameters |                       0 |                       1 |   2 |                     3 |   4 |                       5 |                      6 |
|     Crab.spectral.index |    0.016857064810050056 | -3.4326714209478703e-13 | 0.0 | -0.006164487583768899 | 0.0 |  -1.272987383263839e-06 | -5.293394410464005e-06 |
| Crab.spectral.amplitude | -3.4326714209478703e-13 |   1.393965530299288e-23 | 0.0 | 1.784408670885348e-13 | 0.0 | -2.8140976583914846e-17 | 1.1490098052345733e-16 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                    0.0 |
|   Crab.spectral.lambda_ |   -0.006164487583768899 |   1.784408670885348e-13 | 0.0 |  0.003203274079338867 | 0.0 |    2.41034419316312e-07 |    2.4872050329688e-06 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                   0.0 | 0.0 |                     0.0 |                    0.0 |
|      Crab.spatial.lon_0 |  -1.272987383263839e-06 | -2.8140976583914846e-17 | 0.0 |  2.41034419316312e-07 | 0.0 |  1.0172334591743352e-05 | 1.4891836381289064e-07 |
|      Crab.spatial.lat_0 |  -5.293394410464005e-06 |  1.1490098052345733e-16 | 0.0 |   2.4872050329688e-06 | 0.0 |  1.4891836381289064e-07 |  8.127144858725635e-06 |
