|              Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |
|     Crab.spectral.index |      1.1376843633802176 | -1.9635581558827294e-10 | 0.0 |    -0.9055172169800859 | 0.0 | -0.0004789214594263057 |  0.0005168849844815678 |
| Crab.spectral.amplitude | -1.9635581558827294e-10 |   3.961524782546898e-20 | 0.0 | 1.7819298481720099e-10 | 0.0 | 1.0702549861459751e-13 | -1.305970644178194e-13 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|   Crab.spectral.lambda_ |     -0.9055172169800859 |  1.7819298481720099e-10 | 0.0 |     0.8245389478280806 | 0.0 |  0.0005098034663739459 | -0.0005887520548068419 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      Crab.spatial.lon_0 |  -0.0004789214594263057 |  1.0702549861459751e-13 | 0.0 |  0.0005098034663739459 | 0.0 |  0.0001446646117567998 | -3.426222665017547e-06 |
|      Crab.spatial.lat_0 |   0.0005168849844815678 |  -1.305970644178194e-13 | 0.0 | -0.0005887520548068419 | 0.0 | -3.426222665017547e-06 |  8.803605782013214e-05 |
