|              Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |
|     Crab.spectral.index |     0.04143537201818986 | -1.0598618362935394e-12 | 0.0 |    -0.01757676138379388 | 0.0 |   8.882912754239964e-08 |    1.63468473501531e-05 |
| Crab.spectral.amplitude | -1.0598618362935394e-12 |  4.7452662580977845e-23 | 0.0 |   6.291315172322741e-13 | 0.0 | -2.4742682782282455e-16 |  -2.290401601613901e-16 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|   Crab.spectral.lambda_ |    -0.01757676138379388 |   6.291315172322741e-13 | 0.0 |    0.010730505895252767 | 0.0 | -1.1248859607973698e-06 |  -6.121457077392717e-06 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      Crab.spatial.lon_0 |   8.882912754239964e-08 | -2.4742682782282455e-16 | 0.0 | -1.1248859607973698e-06 | 0.0 |  2.2890508268768276e-05 | -1.6178514499537463e-07 |
|      Crab.spatial.lat_0 |    1.63468473501531e-05 |  -2.290401601613901e-16 | 0.0 |  -6.121457077392717e-06 | 0.0 | -1.6178514499537463e-07 |  1.9002899610937354e-05 |
