|              Parameters |                      0 |                       1 |   2 |                       3 |   4 |                      5 |                      6 |
|     Crab.spectral.index |    0.12305280149096928 |   1.061716501846344e-14 | 0.0 |    0.017784191366978532 | 0.0 | -2.955812590936474e-08 | 3.9160133209575363e-07 |
| Crab.spectral.amplitude |  1.061716501846344e-14 |  1.7740217853700442e-26 | 0.0 | -1.1962830118945662e-16 | 0.0 | 1.4378184397002056e-18 | 2.2286028945173796e-18 |
| Crab.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 |
|   Crab.spectral.lambda_ |   0.017784191366978532 | -1.1962830118945662e-16 | 0.0 |    0.003486751208066947 | 0.0 | 1.6770989505397137e-06 | 2.4581494205262666e-06 |
|     Crab.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                    0.0 |
|      Crab.spatial.lon_0 | -2.955812590936474e-08 |  1.4378184397002056e-18 | 0.0 |  1.6770989505397137e-06 | 0.0 | 3.2835210457857116e-07 |  4.700331962030293e-07 |
|      Crab.spatial.lat_0 | 3.9160133209575363e-07 |  2.2286028945173796e-18 | 0.0 |  2.4581494205262666e-06 | 0.0 |  4.700331962030293e-07 |  6.808109635605032e-07 |
