|              Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |
|     Crab.spectral.index |    0.002953585265952689 | -3.7558582691069444e-14 | 0.0 | -0.0007765152110023136 | 0.0 |  2.3708131619842126e-07 | -3.4027813071010856e-07 |
| Crab.spectral.amplitude | -3.7558582691069444e-14 |  2.8081788222724032e-24 | 0.0 | 1.5943170555618392e-14 | 0.0 | -2.3247767730855257e-17 |  1.0923823507058816e-17 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|   Crab.spectral.lambda_ |  -0.0007765152110023136 |  1.5943170555618392e-14 | 0.0 | 0.00031921709700277165 | 0.0 |  -1.102841610642186e-09 |  1.2502795186881467e-07 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      Crab.spatial.lon_0 |  2.3708131619842126e-07 | -2.3247767730855257e-17 | 0.0 | -1.102841610642186e-09 | 0.0 |  2.3832932831251093e-06 |  1.7488356964897124e-08 |
|      Crab.spatial.lat_0 | -3.4027813071010856e-07 |  1.0923823507058816e-17 | 0.0 | 1.2502795186881467e-07 | 0.0 |  1.7488356964897124e-08 |  1.7986480704636647e-06 |
