|              Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |
|     Crab.spectral.index |   0.016437103432969967 |  -3.380431606877521e-13 | 0.0 |  -0.005978785422064418 | 0.0 |  1.0092811462511823e-06 | -4.164823972586316e-06 |
| Crab.spectral.amplitude | -3.380431606877521e-13 |  1.8452707792883777e-23 | 0.0 |  1.834464643401598e-13 | 0.0 | -1.8656900871207724e-16 |  5.137392163941082e-17 |
| Crab.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|   Crab.spectral.lambda_ |  -0.005978785422064418 |   1.834464643401598e-13 | 0.0 |  0.0031934389766235687 | 0.0 |  -8.002378290621056e-07 |  8.490673392984512e-07 |
|     Crab.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      Crab.spatial.lon_0 | 1.0092811462511823e-06 | -1.8656900871207724e-16 | 0.0 | -8.002378290621056e-07 | 0.0 |  1.1022622988165401e-05 | 4.2377127448592396e-07 |
|      Crab.spatial.lat_0 | -4.164823972586316e-06 |   5.137392163941082e-17 | 0.0 |  8.490673392984512e-07 | 0.0 |  4.2377127448592396e-07 |  8.110416765993961e-06 |
