|              Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |
|     Crab.spectral.index |       0.502232731538094 |   5.161635835688901e-12 | 0.0 |    -0.05010436997584793 | 0.0 | -0.00019715741428176075 | -0.00013265918675674343 |
| Crab.spectral.amplitude |   5.161635835688901e-12 |  1.4857348953282096e-22 | 0.0 | -2.0630472038419646e-13 | 0.0 | -3.3429646999939685e-15 |  -5.519922274374929e-15 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|   Crab.spectral.lambda_ |    -0.05010436997584793 | -2.0630472038419646e-13 | 0.0 |    0.008085418931437702 | 0.0 |   1.823780694049572e-05 |  1.2540537306477868e-05 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      Crab.spatial.lon_0 | -0.00019715741428176075 | -3.3429646999939685e-15 | 0.0 |   1.823780694049572e-05 | 0.0 |   5.612621877470186e-05 |   1.823265166618431e-05 |
|      Crab.spatial.lat_0 | -0.00013265918675674343 |  -5.519922274374929e-15 | 0.0 |  1.2540537306477868e-05 | 0.0 |   1.823265166618431e-05 |   0.0003949785370872851 |
