|              Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |
|     Crab.spectral.index |   0.0012876924314412488 | -2.1022983114492202e-14 | 0.0 | -0.00037611930013360765 | 0.0 |   8.908337131240776e-08 | -1.3216382618135353e-07 |
| Crab.spectral.amplitude | -2.1022983114492202e-14 |  3.1201516148734124e-23 | 0.0 |   1.005123680737183e-14 | 0.0 |  -5.752298640182865e-18 |  1.1364378101383044e-17 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|   Crab.spectral.lambda_ | -0.00037611930013360765 |   1.005123680737183e-14 | 0.0 |   0.0001785379093300044 | 0.0 | -2.9010491830628203e-08 |  5.1448734730827585e-08 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      Crab.spatial.lon_0 |   8.908337131240776e-08 |  -5.752298640182865e-18 | 0.0 | -2.9010491830628203e-08 | 0.0 |  1.0826969039672525e-06 |   1.533318017831574e-08 |
|      Crab.spatial.lat_0 | -1.3216382618135353e-07 |  1.1364378101383044e-17 | 0.0 |  5.1448734730827585e-08 | 0.0 |   1.533318017831574e-08 |   8.170808584618066e-07 |
