|              Parameters |                      0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |
|     Crab.spectral.index |  0.0015024481076637254 | -2.842867738118766e-14 | 0.0 |  -0.0005078493832358637 | 0.0 |    6.36966051404403e-08 |  1.0944675813485819e-07 |
| Crab.spectral.amplitude | -2.842867738118766e-14 | 5.9372823448787354e-24 | 0.0 |   1.463842051740654e-14 | 0.0 |  -5.177276848438709e-18 |  1.9676726009213536e-18 |
| Crab.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|   Crab.spectral.lambda_ | -0.0005078493832358637 |  1.463842051740654e-14 | 0.0 |  0.00026004456308002224 | 0.0 | -4.4433021988363356e-09 | -2.8597025747215576e-08 |
|     Crab.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      Crab.spatial.lon_0 |   6.36966051404403e-08 | -5.177276848438709e-18 | 0.0 | -4.4433021988363356e-09 | 0.0 |  1.0817147872022195e-06 |   6.596959218060774e-09 |
|      Crab.spatial.lat_0 | 1.0944675813485819e-07 | 1.9676726009213536e-18 | 0.0 | -2.8597025747215576e-08 | 0.0 |   6.596959218060774e-09 |   8.234471024040069e-07 |
