|              Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |
|     Crab.spectral.index |    0.007140287035320797 | -1.5440654023908368e-13 | 0.0 | -0.0024687293482218943 | 0.0 | 3.6130016853640734e-07 | -1.0749312783271945e-07 |
| Crab.spectral.amplitude | -1.5440654023908368e-13 |   4.334753517096246e-23 | 0.0 |   7.85429121107351e-14 | 0.0 | -6.685253908373397e-17 |  -5.279933986137311e-18 |
| Crab.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|   Crab.spectral.lambda_ |  -0.0024687293482218943 |    7.85429121107351e-14 | 0.0 |  0.0013087488720798807 | 0.0 | -6.018264309806177e-07 |   7.338002565857365e-08 |
|     Crab.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      Crab.spatial.lon_0 |  3.6130016853640734e-07 |  -6.685253908373397e-17 | 0.0 | -6.018264309806177e-07 | 0.0 |  5.214450315778692e-06 |    9.25971989724444e-08 |
|      Crab.spatial.lat_0 | -1.0749312783271945e-07 |  -5.279933986137311e-18 | 0.0 |  7.338002565857365e-08 | 0.0 |   9.25971989724444e-08 |   3.847965192195391e-06 |
