|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.39552748464791365 |  -7.656144084118311e-12 | 0.0 |    -0.1439256268017357 | 0.0 |   7.681260859273154e-06 | -9.568782575338591e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -7.656144084118311e-12 |   3.111832525157485e-22 | 0.0 | 4.0318163495454865e-12 | 0.0 | -1.2348543483268806e-15 | 3.0533424827542783e-16 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |    -0.1439256268017357 |  4.0318163495454865e-12 | 0.0 |    0.07403362951604665 | 0.0 |  -2.972994800614076e-07 | -3.959673757047535e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  7.681260859273154e-06 | -1.2348543483268806e-15 | 0.0 | -2.972994800614076e-07 | 0.0 |  0.00024185172498657044 | 3.4561181516636484e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -9.568782575338591e-07 |  3.0533424827542783e-16 | 0.0 | -3.959673757047535e-07 | 0.0 |  3.4561181516636484e-07 | 0.00018232750809790815 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |    0.00535654701471799 | 0.00043881114914931746 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00043881114914931746 |  0.0062296065983563735 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
