|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |    0.008462969617809152 | -1.6423131775308363e-13 | 0.0 |   -0.003080115748833796 | 0.0 |    1.94868742801619e-07 | -5.007610800737783e-08 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6423131775308363e-13 |   6.706098350381423e-24 | 0.0 |   8.667383950729964e-14 | 0.0 |  -3.073802358075062e-17 |  8.738554041284844e-18 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003080115748833796 |   8.667383950729964e-14 | 0.0 |    0.001588542524243699 | 0.0 | -2.3112897618936517e-08 | 1.3921082933781334e-08 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |    1.94868742801619e-07 |  -3.073802358075062e-17 | 0.0 | -2.3112897618936517e-08 | 0.0 |   5.207342196635885e-06 | -6.192962413672843e-10 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -5.007610800737783e-08 |   8.738554041284844e-18 | 0.0 |  1.3921082933781334e-08 | 0.0 |  -6.192962413672843e-10 |  3.907952598293071e-06 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  0.000115357141101003 | 9.456519651090376e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 9.456519651090376e-06 | 0.0001342124387231527 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
