|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008522991471393175 | -1.6504360639245173e-13 | 0.0 | -0.0031024436174427127 | 0.0 |  1.4027809509648283e-07 | -6.771106455546095e-08 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6504360639245173e-13 |   6.705619315071019e-24 | 0.0 |  8.689586361123387e-14 | 0.0 | -2.5010878611664955e-17 |  9.196187620275275e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0031024436174427127 |   8.689586361123387e-14 | 0.0 |  0.0015957164819491135 | 0.0 |    8.51535662093625e-09 | 2.3245795647885565e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.4027809509648283e-07 | -2.5010878611664955e-17 | 0.0 |   8.51535662093625e-09 | 0.0 |   5.206351642744074e-06 | 3.3246572770719707e-09 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -6.771106455546095e-08 |   9.196187620275275e-18 | 0.0 | 2.3245795647885565e-08 | 0.0 |  3.3246572770719707e-09 |  3.907497201637918e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011537049171357119 |  9.461703371011403e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  9.461703371011403e-06 | 0.00013421496170290713 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
