|                      Parameters |   0 |                       1 |                       2 |                      3 |   4 |   5 |                       6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     0.02013478856203423 | -1.5017624715460884e-11 |   0.033624756440956395 | 0.0 | 0.0 |   8.283631003278334e-07 |  9.504364445579238e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -1.5017624715460884e-11 |  1.3898447106874643e-20 | -2.982954342741902e-11 | 0.0 | 0.0 | -1.1462579666882868e-15 | -7.632465693626011e-16 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |    0.033624756440956395 |  -2.982954342741902e-11 |    0.06477690731046311 | 0.0 | 0.0 |  1.8369094466950243e-06 | 1.7586049449553046e-06 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |   8.283631003278334e-07 | -1.1462579666882868e-15 | 1.8369094466950243e-06 | 0.0 | 0.0 |  4.1251021151326325e-06 |  9.829631809901602e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |   9.504364445579238e-07 |  -7.632465693626011e-16 | 1.7586049449553046e-06 | 0.0 | 0.0 |   9.829631809901602e-08 | 3.1821777730019507e-06 |                    0.0 |                    0.0 | 0.0 |
|      7xJ19HJT-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011430855160229791 |  7.739920809493468e-06 | 0.0 |
|      7xJ19HJT-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |  7.739920809493468e-06 | 0.00013795296449882106 | 0.0 |
| 7xJ19HJT-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
