|                           Parameters |   0 |                       1 |                      2 |                      3 |   4 |   5 |                       6 |                      7 |                     8 |                     9 |  10 |  11 |  12 |                    13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |      2.2800635029384155 | -8.376357216397777e-10 |     2.7375926307762524 | 0.0 | 0.0 | -0.00015846010465806617 | 1.6706227781171006e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |  -8.376357216397777e-10 | 4.0752688642919463e-19 | -1.262686997290096e-09 | 0.0 | 0.0 |  -4.860861338138988e-13 | -7.679950671326106e-15 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |      2.7375926307762524 | -1.262686997290096e-09 |      3.992266850399064 | 0.0 | 0.0 |    0.001256025602883657 | 2.4288725949588832e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 | -0.00015846010465806617 | -4.860861338138988e-13 |   0.001256025602883657 | 0.0 | 0.0 |   0.0005158893869077106 | -5.546233194054928e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 |  1.6706227781171006e-05 | -7.679950671326106e-15 | 2.4288725949588832e-05 | 0.0 | 0.0 |  -5.546233194054928e-08 | 1.1087900685483553e-07 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           ReNvqNnp-bkg.spectral.norm | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |  0.011052156169822433 | 0.0007311068783180652 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           ReNvqNnp-bkg.spectral.tilt | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.0007311068783180652 |    0.0142880029256081 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      ReNvqNnp-bkg.spectral.reference | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       ReNvqNnp-irf.e_reco_model.bias | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
| ReNvqNnp-irf.e_reco_model.resolution | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           ReNvqNnp-irf.spectral.norm | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |  0.009999368990682133 |  7.610173921415892e-08 | 0.0 |
|           ReNvqNnp-irf.spectral.tilt | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 7.610173921415892e-08 | 0.00040000519789482194 | 0.0 |
|      ReNvqNnp-irf.spectral.reference | 0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
