|                      Parameters |   0 |                       1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     0.02753857511166832 |  -8.872329047316983e-12 |     0.04915861436628679 | 0.0 | 0.0 | -1.0834162289470473e-06 |  1.2604573597606503e-06 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |  -8.872329047316983e-12 |   3.569766888246498e-21 | -1.9040447794350327e-11 | 0.0 | 0.0 |   6.381211266443944e-16 |  -6.362324992794408e-16 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |     0.04915861436628679 | -1.9040447794350327e-11 |     0.10297308346059969 | 0.0 | 0.0 |  -3.914247863544068e-06 |  3.5764481902565848e-06 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | -1.0834162289470473e-06 |   6.381211266443944e-16 |  -3.914247863544068e-06 | 0.0 | 0.0 |  4.6484779631191016e-06 | -5.8933444737088684e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  1.2604573597606503e-06 |  -6.362324992794408e-16 |  3.5764481902565848e-06 | 0.0 | 0.0 | -5.8933444737088684e-08 |   3.299896012895649e-06 |                    0.0 |                    0.0 | 0.0 |
|      c9wGjuYJ-bkg.spectral.norm | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011571358577340528 |  7.816585201933003e-06 | 0.0 |
|      c9wGjuYJ-bkg.spectral.tilt | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  7.816585201933003e-06 | 0.00013668822708048345 | 0.0 |
| c9wGjuYJ-bkg.spectral.reference | 0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
