|                      Parameters |   0 |                      1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     52.160277478565234 |  -1.465292477814266e-10 |       5.261543087145734 | 0.0 | 0.0 |  2.3041915909448103e-05 |  3.2176300453265676e-06 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -1.465292477814266e-10 |   9.773383727105983e-22 | -3.5831498368375334e-11 | 0.0 | 0.0 | -1.5138218056819964e-17 |   -7.32563598078833e-17 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |      5.261543087145734 | -3.5831498368375334e-11 |      2.2950771560733005 | 0.0 | 0.0 |  -7.882619186380056e-07 | -3.4703080876482784e-07 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 2.3041915909448103e-05 | -1.5138218056819964e-17 |  -7.882619186380056e-07 | 0.0 | 0.0 |   2.088689139142274e-06 |  2.9365129973009377e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | 3.2176300453265676e-06 |   -7.32563598078833e-17 | -3.4703080876482784e-07 | 0.0 | 0.0 |  2.9365129973009377e-09 |  1.1408062025157368e-06 |                   0.0 |                   0.0 | 0.0 |
|      TFYLsedo-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  0.011620388063194513 | 0.0012298511701640436 | 0.0 |
|      TFYLsedo-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.0012298511701640436 |  0.012873771699449883 | 0.0 |
| TFYLsedo-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
