|                      Parameters |   0 |                      1 |                       2 |                       3 |   4 |   5 |                     6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |      23.86833670751422 |  -9.878041623007569e-11 |      0.7014605305781636 | 0.0 | 0.0 | -0.002597827972116226 |    0.004740312571643381 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | -9.878041623007569e-11 |  1.1129688285106774e-21 | -1.1363976865700764e-11 | 0.0 | 0.0 | 2.794867668255419e-15 |  -9.533278815034239e-15 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |     0.7014605305781636 | -1.1363976865700764e-11 |     0.21795451456449702 | 0.0 | 0.0 |  5.70141368612208e-05 | -0.00026857320017195066 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  -0.002597827972116226 |   2.794867668255419e-15 |    5.70141368612208e-05 | 0.0 | 0.0 | 0.0002080947949693588 |    6.27892735183685e-06 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |   0.004740312571643381 |  -9.533278815034239e-15 | -0.00026857320017195066 | 0.0 | 0.0 |  6.27892735183685e-06 |  0.00017239137581604095 |                   0.0 |                   0.0 | 0.0 |
|      B62zYEJ_-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                     0.0 |  0.005781643781643898 | 0.0005279686238584521 | 0.0 |
|      B62zYEJ_-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                     0.0 | 0.0005279686238584521 |  0.005564826896228669 | 0.0 |
| B62zYEJ_-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                   0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
