|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.005649189269751856 |  -8.036608925858664e-14 | 0.0 |  -0.001586933843097364 | 0.0 | -3.6760119949226934e-07 |  -2.990347418538354e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -8.036608925858664e-14 |   3.895277033791055e-24 | 0.0 |  3.907530932409478e-14 | 0.0 |   3.679441558681119e-18 | -1.3620484859966856e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.001586933843097364 |   3.907530932409478e-14 | 0.0 |  0.0007217352973831218 | 0.0 |  3.2610796388361505e-07 |  -7.103643193933088e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -3.6760119949226934e-07 |   3.679441558681119e-18 | 0.0 | 3.2610796388361505e-07 | 0.0 |   5.177586026478174e-06 |  -4.784004297624292e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -2.990347418538354e-07 | -1.3620484859966856e-17 | 0.0 | -7.103643193933088e-08 | 0.0 |  -4.784004297624292e-08 |    3.61235940994856e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011562595954608067 |  9.309526800381262e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  9.309526800381262e-06 | 0.00013425157688515992 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
