|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.006461681948756905 | -1.0375772344184857e-13 | 0.0 | -0.0020091290915995102 | 0.0 |  4.553606526403406e-07 | -6.627884319767745e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.0375772344184857e-13 |   4.792850308300182e-24 | 0.0 | 5.2691665405549495e-14 | 0.0 | -4.020906002056868e-17 | 2.7992636258766297e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0020091290915995102 |  5.2691665405549495e-14 | 0.0 |  0.0009622505260333841 | 0.0 | -1.947814197566995e-07 | 1.6301999817526502e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   4.553606526403406e-07 |  -4.020906002056868e-17 | 0.0 | -1.947814197566995e-07 | 0.0 |  4.866083470129607e-06 | 1.7077360546418106e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -6.627884319767745e-07 |  2.7992636258766297e-17 | 0.0 | 1.6301999817526502e-07 | 0.0 | 1.7077360546418106e-08 |  3.895114637977818e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011509436316944514 |  7.888578023310524e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  7.888578023310524e-06 | 0.00013668666885702934 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
