|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00954283337828471 |  -1.925868833145949e-13 | 0.0 | -0.0036959058389904793 | 0.0 | -1.3683871586063044e-06 | 1.2595257271989683e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.925868833145949e-13 |   8.725186760508844e-24 | 0.0 |  1.087921051701682e-13 | 0.0 | -1.0962036991408167e-17 | -6.297175104458553e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0036959058389904793 |   1.087921051701682e-13 | 0.0 |  0.0019040207940639678 | 0.0 |  4.3457519381581443e-07 | -9.264584049438081e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.3683871586063044e-06 | -1.0962036991408167e-17 | 0.0 | 4.3457519381581443e-07 | 0.0 |   4.959500896040161e-06 |  3.212729777397441e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.2595257271989683e-06 |  -6.297175104458553e-17 | 0.0 | -9.264584049438081e-07 | 0.0 |   3.212729777397441e-08 | 3.4984315998389834e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011269955056897169 |  8.095407796088462e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  8.095407796088462e-06 | 0.00013893535725888255 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
