|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008895894644580883 | -1.8282663934439367e-13 | 0.0 | -0.0034458591085375946 | 0.0 |  -1.088654926627915e-06 | -3.6976932230862835e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.8282663934439367e-13 |   7.642443719313206e-24 | 0.0 | 1.0251713849789269e-13 | 0.0 | -6.2688962803753785e-18 |  3.5636585176808754e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0034458591085375946 |  1.0251713849789269e-13 | 0.0 |  0.0018846493155864725 | 0.0 |   5.383247181031508e-07 |   3.124828702434501e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -1.088654926627915e-06 | -6.2688962803753785e-18 | 0.0 |  5.383247181031508e-07 | 0.0 |   5.197633352215089e-06 | -2.0173014707043265e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -3.6976932230862835e-07 |  3.5636585176808754e-17 | 0.0 |  3.124828702434501e-07 | 0.0 | -2.0173014707043265e-08 |  3.8935363291348816e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011509059544782033 |  7.960831921185725e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  7.960831921185725e-06 | 0.00013637960508278713 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
