|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.006536883531248057 | -1.048513496497199e-13 | 0.0 | -0.0020146012419955564 | 0.0 |   7.90328967052438e-08 |  6.557060431957042e-08 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.048513496497199e-13 |  4.620507144702851e-24 | 0.0 |  5.230051753261202e-14 | 0.0 | -4.607942573332169e-17 | 1.9634434778369662e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0020146012419955564 |  5.230051753261202e-14 | 0.0 |  0.0009764101025676162 | 0.0 | -6.674806586179894e-08 |  1.348277473492083e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   7.90328967052438e-08 | -4.607942573332169e-17 | 0.0 | -6.674806586179894e-08 | 0.0 |  4.911263957428937e-06 | 1.5677860739453964e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  6.557060431957042e-08 | 1.9634434778369662e-17 | 0.0 |  1.348277473492083e-07 | 0.0 | 1.5677860739453964e-08 |  3.905333902584803e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011728698126522179 |  9.08555928965204e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |   9.08555928965204e-06 | 0.0001322294407515242 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
