|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.008192047219150412 | -1.5943198487215127e-13 | 0.0 |  -0.002998131240492191 | 0.0 |  6.571503798127902e-07 |  1.6178738238638633e-06 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5943198487215127e-13 |   6.878658494046485e-24 | 0.0 |  8.708934286721498e-14 | 0.0 | -4.418261450164788e-17 | -1.7707217156717302e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002998131240492191 |   8.708934286721498e-14 | 0.0 |   0.001580845736387128 | 0.0 | -4.656070015347008e-08 |  -5.287411219107214e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   6.571503798127902e-07 |  -4.418261450164788e-17 | 0.0 | -4.656070015347008e-08 | 0.0 |  5.459805146909299e-06 |   8.074489177321282e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.6178738238638633e-06 | -1.7707217156717302e-17 | 0.0 | -5.287411219107214e-07 | 0.0 |  8.074489177321282e-08 |   3.772989854103423e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011590969084118503 | 7.618655491256456e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  7.618655491256456e-06 | 0.0001357438708703493 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
