|                     Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.005190481438529462 |  -5.402881159081207e-14 | 0.0 |  -0.0012850444571765578 | 0.0 |   6.752351470884205e-07 | -9.959105577987456e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -5.402881159081207e-14 |   3.081019436541949e-24 | 0.0 |  2.6078688491739734e-14 | 0.0 | -3.6719735430201505e-17 |  7.750288453759795e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0012850444571765578 |  2.6078688491739734e-14 | 0.0 |   0.0005076984563640732 | 0.0 | -1.3987770199600453e-07 | 1.9113116603856982e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  6.752351470884205e-07 | -3.6719735430201505e-17 | 0.0 | -1.3987770199600453e-07 | 0.0 |  5.1209852339093855e-06 | 2.5273179032405136e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -9.959105577987456e-07 |   7.750288453759795e-18 | 0.0 |  1.9113116603856982e-07 | 0.0 |  2.5273179032405136e-08 | 3.5907692856710977e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011706489240717145 | 1.0184250367288075e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 1.0184250367288075e-05 | 0.00013119321624465024 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
