|                     Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.008865219726699543 |   -2.00185151994578e-13 | 0.0 |   -0.003533496020774721 | 0.0 |   7.522519408805392e-07 |  1.3913213754671675e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -2.00185151994578e-13 |   8.697363643826906e-24 | 0.0 |   1.138250277727119e-13 | 0.0 |   -3.65443045797765e-17 | -1.8445712528525282e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.003533496020774721 |   1.138250277727119e-13 | 0.0 |    0.001992181003320648 | 0.0 | -3.8740301005335937e-07 | -1.7235311179914609e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  7.522519408805392e-07 |   -3.65443045797765e-17 | 0.0 | -3.8740301005335937e-07 | 0.0 |   5.246602829597056e-06 |  -7.589841661860978e-10 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.3913213754671675e-07 | -1.8445712528525282e-17 | 0.0 | -1.7235311179914609e-07 | 0.0 |  -7.589841661860978e-10 |   3.979582478378163e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011457361049618963 |  9.800424487570971e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.800424487570971e-06 | 0.00013437524177547903 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
