|                     Parameters |                      0 |                      1 |   2 |                     3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.006983019403039004 | -9.482489867506913e-14 | 0.0 | -0.002136869065039583 | 0.0 | -7.708265366475383e-07 | -4.431655364626258e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -9.482489867506913e-14 |  4.138441182956808e-24 | 0.0 | 4.814237976865812e-14 | 0.0 |  3.171164196518652e-17 | 1.4617455224896657e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.002136869065039583 |  4.814237976865812e-14 | 0.0 | 0.0009728739848367975 | 0.0 |  6.671297741744503e-07 |  6.716525348072023e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -7.708265366475383e-07 |  3.171164196518652e-17 | 0.0 | 6.671297741744503e-07 | 0.0 | 5.4211074220968765e-06 |  9.885177785038692e-10 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -4.431655364626258e-07 | 1.4617455224896657e-17 | 0.0 | 6.716525348072023e-08 | 0.0 |  9.885177785038692e-10 |  3.991165791038678e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 |  0.0001156586927436131 | 1.0073749202850761e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 1.0073749202850761e-05 | 0.00013258805113750753 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
