|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.009593834828152509 |  -2.023941540728471e-13 | 0.0 | -0.0038208737914784486 | 0.0 |  -3.306331695944453e-07 | 1.6176418573852708e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.023941540728471e-13 |   7.957837180822842e-24 | 0.0 | 1.1391037832670003e-13 | 0.0 | -2.7063492541202358e-17 | -1.252620216560955e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0038208737914784486 |  1.1391037832670003e-13 | 0.0 |    0.00217209163619516 | 0.0 |   1.976974706419335e-07 | -4.680019662996911e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -3.306331695944453e-07 | -2.7063492541202358e-17 | 0.0 |  1.976974706419335e-07 | 0.0 |  5.7183032414194915e-06 | -4.320010591210305e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.6176418573852708e-07 |  -1.252620216560955e-17 | 0.0 | -4.680019662996911e-07 | 0.0 |  -4.320010591210305e-08 |   4.30941552321002e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  0.0001153967952635941 | 7.1198698076420955e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 7.1198698076420955e-06 | 0.00013707430793072342 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
