|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.008223590766540733 |  -1.65007571865754e-13 | 0.0 | -0.0030339047957703077 | 0.0 | -4.068973681083659e-07 |  1.844077213799123e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.65007571865754e-13 |  6.830646503756918e-24 | 0.0 |  8.934869509131612e-14 | 0.0 | -2.446539223592735e-18 |  1.852135838015109e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0030339047957703077 |  8.934869509131612e-14 | 0.0 |  0.0016440457952871424 | 0.0 |  6.811923315056215e-07 | -1.281414082855581e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -4.068973681083659e-07 | -2.446539223592735e-18 | 0.0 |  6.811923315056215e-07 | 0.0 |  5.150222770288549e-06 | -5.087156259593546e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.844077213799123e-07 |  1.852135838015109e-17 | 0.0 | -1.281414082855581e-07 | 0.0 | -5.087156259593546e-08 |  4.093314257751901e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011659529075707745 |  8.046607261612786e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  8.046607261612786e-06 | 0.00013476939134125042 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
