|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007093814835506099 | -1.2417602892207216e-13 | 0.0 |  -0.002359023789380731 | 0.0 |   8.094387231231982e-07 |   3.534241718018287e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2417602892207216e-13 |  5.2472599231112295e-24 | 0.0 |  6.346945975399589e-14 | 0.0 |  -6.698148569134882e-17 |  3.1671942706232375e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002359023789380731 |   6.346945975399589e-14 | 0.0 |  0.0011789693609417392 | 0.0 |  -3.809617154484453e-07 |   2.049906892052381e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   8.094387231231982e-07 |  -6.698148569134882e-17 | 0.0 | -3.809617154484453e-07 | 0.0 |   5.042248395338186e-06 | -1.5398705243554447e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   3.534241718018287e-07 |  3.1671942706232375e-17 | 0.0 |  2.049906892052381e-07 | 0.0 | -1.5398705243554447e-08 |   3.864466107960092e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011483400970450869 | 1.1532251743885021e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 1.1532251743885021e-05 | 0.00013171881523953104 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
