|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00708520978821493 | -1.0872260809854178e-13 | 0.0 | -0.0022724936198702454 | 0.0 | -5.0592113092363166e-08 | -4.551783895220087e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.0872260809854178e-13 |   5.059206011094134e-24 | 0.0 |  5.717120236061217e-14 | 0.0 |  -4.803017601074557e-17 |  3.131144641982449e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0022724936198702454 |   5.717120236061217e-14 | 0.0 |  0.0010735889371159247 | 0.0 |  -8.452778392549904e-08 | -4.278124236656081e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -5.0592113092363166e-08 |  -4.803017601074557e-17 | 0.0 | -8.452778392549904e-08 | 0.0 |   4.915580509204238e-06 |  7.912582096832037e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -4.551783895220087e-07 |   3.131144641982449e-18 | 0.0 | -4.278124236656081e-09 | 0.0 |   7.912582096832037e-08 | 3.6573690405750386e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011674906096190069 | 1.0129858754983672e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 1.0129858754983672e-05 |  0.0001314723520008388 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
