|                     Parameters |                       0 |                      1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.005567118479866827 | -6.478508479968327e-14 | 0.0 | -0.0014624002583230823 | 0.0 |  -4.945222166808022e-07 | -3.2588315053594834e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -6.478508479968327e-14 | 3.4172999962446114e-24 | 0.0 |  3.202084565062845e-14 | 0.0 |    -4.9006699119204e-17 |   1.495382920267964e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0014624002583230823 |  3.202084565062845e-14 | 0.0 |  0.0006226512105369197 | 0.0 |  -7.803091330888112e-08 |   4.951008212395314e-10 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -4.945222166808022e-07 |   -4.9006699119204e-17 | 0.0 | -7.803091330888112e-08 | 0.0 |   5.200078210438849e-06 | -4.3924179127081046e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -3.2588315053594834e-07 |  1.495382920267964e-17 | 0.0 |  4.951008212395314e-10 | 0.0 | -4.3924179127081046e-08 |   3.719257769379755e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011585248403890221 | 1.1097982275137982e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 1.1097982275137982e-05 | 0.00013148854982504235 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
