|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00974711625878599 | -2.0972375709427104e-13 | 0.0 |  -0.003921988596649163 | 0.0 |  -1.765255182210486e-06 |   6.115330012584787e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.0972375709427104e-13 |    9.29292911380057e-24 | 0.0 | 1.2189527482985703e-13 | 0.0 |   1.320791863649631e-17 |  1.6265382753741643e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003921988596649163 |  1.2189527482985703e-13 | 0.0 |   0.002157731172255317 | 0.0 |   6.972498307429305e-07 |   1.499813890024142e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -1.765255182210486e-06 |   1.320791863649631e-17 | 0.0 |  6.972498307429305e-07 | 0.0 |   5.184649908302657e-06 | -1.2167227413345763e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   6.115330012584787e-07 |  1.6265382753741643e-17 | 0.0 |  1.499813890024142e-07 | 0.0 | -1.2167227413345763e-07 |   3.706813778138467e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011610847356643382 | 1.0091476130158538e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 1.0091476130158538e-05 | 0.00013211325722858422 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
