|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.007280178967807708 | -1.474863964767756e-13 | 0.0 | -0.0026097889471401584 | 0.0 | -5.813652144871736e-07 | -1.389399506434431e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.474863964767756e-13 |   6.68742620553142e-24 | 0.0 |  7.925425367338208e-14 | 0.0 | -4.051528730681967e-17 |  6.268683566358055e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0026097889471401584 |  7.925425367338208e-14 | 0.0 |  0.0013633662409229732 | 0.0 | 1.0913248387324302e-07 |  7.529582332252093e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -5.813652144871736e-07 | -4.051528730681967e-17 | 0.0 | 1.0913248387324302e-07 | 0.0 |  4.806900925607638e-06 | -6.602315312705897e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.389399506434431e-06 |  6.268683566358055e-17 | 0.0 |  7.529582332252093e-07 | 0.0 | -6.602315312705897e-08 |  3.498685037416979e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  0.0001152835427631155 | 1.0716337908756495e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 1.0716337908756495e-05 |   0.000132462734610334 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
