|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.008325642551489262 | -1.606552057800068e-13 | 0.0 |  -0.003048051634797954 | 0.0 | -4.087893262939989e-06 |  2.447264599569967e-06 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.606552057800068e-13 |  5.348549004151198e-24 | 0.0 |  8.549735618729211e-14 | 0.0 |  8.386159319127344e-17 | -5.315605402200693e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.003048051634797954 |  8.549735618729211e-14 | 0.0 |  0.0019221611247199721 | 0.0 |  1.955782034473494e-06 | -9.680298879631074e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -4.087893262939989e-06 |  8.386159319127344e-17 | 0.0 |  1.955782034473494e-06 | 0.0 |  6.874008884419568e-06 |  2.044053660854671e-07 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  2.447264599569967e-06 | -5.315605402200693e-17 | 0.0 | -9.680298879631074e-07 | 0.0 |  2.044053660854671e-07 |  4.866387443569549e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011427640606855323 | 9.922210801066628e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  9.922210801066628e-06 | 0.0001348896839453402 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
