|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008077115345938815 | -1.5726287645788753e-13 | 0.0 | -0.0029496869921761142 | 0.0 |  7.287940839277601e-07 |   5.312054109399093e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5726287645788753e-13 |   6.769988251307512e-24 | 0.0 |  8.650491689052461e-14 | 0.0 | -3.378273171871587e-17 | -1.2146675562627802e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0029496869921761142 |   8.650491689052461e-14 | 0.0 |  0.0015851620659053096 | 0.0 | -4.194013601010458e-07 |  -1.948680579922752e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   7.287940839277601e-07 |  -3.378273171871587e-17 | 0.0 | -4.194013601010458e-07 | 0.0 | 5.2504564532701386e-06 |   8.475673694529368e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   5.312054109399093e-07 | -1.2146675562627802e-17 | 0.0 | -1.948680579922752e-07 | 0.0 |  8.475673694529368e-08 |   3.902636767344562e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011447466716975935 |  8.073022545590232e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  8.073022545590232e-06 | 0.00013720874899391934 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
