|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007494445532188481 | -1.2979828417482614e-13 | 0.0 |  -0.0025583400656850595 | 0.0 |    9.75542616983392e-07 | -1.4698807889481284e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2979828417482614e-13 |   5.547102268780745e-24 | 0.0 |   6.910850258460203e-14 | 0.0 |  -4.740857056611275e-17 |   3.303615671624753e-17 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0025583400656850595 |   6.910850258460203e-14 | 0.0 |   0.0013099176951699805 | 0.0 | -2.2201459691336146e-07 |  1.9395153157452139e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |    9.75542616983392e-07 |  -4.740857056611275e-17 | 0.0 | -2.2201459691336146e-07 | 0.0 |   5.129406419408853e-06 |  1.3790834296878115e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.4698807889481284e-07 |   3.303615671624753e-17 | 0.0 |  1.9395153157452139e-07 | 0.0 |  1.3790834296878115e-08 |  4.1310780477954425e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001155871111433734 |  8.003025298132444e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 8.003025298132444e-06 | 0.00013553038549429894 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
