|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007981997821112802 | -1.2296111163775165e-13 | 0.0 |  -0.002717142841182958 | 0.0 | -2.3926715203235658e-08 |  7.318562398369391e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2296111163775165e-13 |   6.115511927933737e-24 | 0.0 |  6.911902672255598e-14 | 0.0 |  -2.371723073365923e-17 |  6.544094555984668e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002717142841182958 |   6.911902672255598e-14 | 0.0 |  0.0012874346761118224 | 0.0 |  1.2051106674521036e-07 | -1.599750932333915e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -2.3926715203235658e-08 |  -2.371723073365923e-17 | 0.0 | 1.2051106674521036e-07 | 0.0 |   4.479669814084257e-06 |  9.191813733797438e-09 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   7.318562398369391e-07 |   6.544094555984668e-18 | 0.0 | -1.599750932333915e-07 | 0.0 |   9.191813733797438e-09 | 3.4635689902932307e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011688391766960979 |  9.604437559997914e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  9.604437559997914e-06 | 0.00013174798336545302 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
