|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009617342179830705 | -1.9312072483674934e-13 | 0.0 |  -0.003781228750825347 | 0.0 | -2.792844905250711e-07 | -4.7269108481090333e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.9312072483674934e-13 |   7.736456398731288e-24 | 0.0 | 1.0954550208240074e-13 | 0.0 | -3.663965214841942e-17 |   2.429280137388653e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003781228750825347 |  1.0954550208240074e-13 | 0.0 |  0.0021036348905084158 | 0.0 |  8.786722862242195e-08 |  3.6861350575414734e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -2.792844905250711e-07 |  -3.663965214841942e-17 | 0.0 |  8.786722862242195e-08 | 0.0 | 5.7148863821197925e-06 |   3.340138077949176e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -4.7269108481090333e-07 |   2.429280137388653e-17 | 0.0 | 3.6861350575414734e-07 | 0.0 |  3.340138077949176e-08 |    4.17685521408826e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011686154886498267 |  8.493781045025865e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  8.493781045025865e-06 | 0.00013369261083933328 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
