|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00988911943240077 | -2.1146845358918454e-13 | 0.0 |   -0.003958799538685469 | 0.0 |   6.725861561915884e-07 | -4.1511096451620276e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -2.1146845358918454e-13 |   9.376002723938448e-24 | 0.0 |  1.2247967899311615e-13 | 0.0 | -3.0287962638770215e-17 |    1.18240887837898e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003958799538685469 |  1.2247967899311615e-13 | 0.0 |    0.002164274718673334 | 0.0 | -1.1037887084593344e-07 |   3.871374549834927e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   6.725861561915884e-07 | -3.0287962638770215e-17 | 0.0 | -1.1037887084593344e-07 | 0.0 |   5.058212586408474e-06 |  4.5066037954251235e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -4.1511096451620276e-07 |    1.18240887837898e-17 | 0.0 |   3.871374549834927e-07 | 0.0 |  4.5066037954251235e-08 |   3.925297006656787e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011616843890671393 |  9.422539248363633e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.422539248363633e-06 | 0.00013330224023844298 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
