|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.006093608813766124 | -1.0654297496153435e-13 | 0.0 |  -0.0019196973950326207 | 0.0 |  2.1360079110740808e-07 |  1.4050321921229382e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.0654297496153435e-13 |  5.1804008629607495e-24 | 0.0 |  5.4192306937355977e-14 | 0.0 |   1.665654161268957e-17 |  1.1081885664480027e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0019196973950326207 |  5.4192306937355977e-14 | 0.0 |    0.000926905358036262 | 0.0 |   2.802911122791509e-07 | -1.3668890779646835e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  2.1360079110740808e-07 |   1.665654161268957e-17 | 0.0 |   2.802911122791509e-07 | 0.0 |   4.378637774950383e-06 | -1.4025549049514404e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  1.4050321921229382e-07 |  1.1081885664480027e-17 | 0.0 | -1.3668890779646835e-08 | 0.0 | -1.4025549049514404e-08 |   3.732018664675703e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011622862249754789 | 9.054172223996225e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  9.054172223996225e-06 | 0.0001337849756593192 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
