|                  Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |
|     TQLL36So.spectral.index |    0.013879212870433224 | -2.3043877860717144e-15 | 0.0 |  -0.0014279310941921338 | 0.0 | 1.0048147796810717e-05 |   7.986139414948071e-07 |
| TQLL36So.spectral.amplitude | -2.3043877860717144e-15 |  3.4828362599477524e-27 | 0.0 |   5.695501846974002e-16 | 0.0 | -1.176462678650811e-17 |  1.3089697082565655e-18 |
| TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |
|   TQLL36So.spectral.lambda_ |  -0.0014279310941921338 |   5.695501846974002e-16 | 0.0 |   0.0003620964437516842 | 0.0 |  -6.19117730406241e-07 | -3.4156445898883756e-07 |
|     TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |
|      TQLL36So.spatial.lon_0 |  1.0048147796810717e-05 |  -1.176462678650811e-17 | 0.0 |   -6.19117730406241e-07 | 0.0 |  9.121165911146251e-06 |  1.5602934672849922e-07 |
|      TQLL36So.spatial.lat_0 |   7.986139414948071e-07 |  1.3089697082565655e-18 | 0.0 | -3.4156445898883756e-07 | 0.0 | 1.5602934672849922e-07 |   6.706932129962104e-06 |
