|                  Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                     6 |
|     TQLL36So.spectral.index |   0.005433988179399683 |  4.850232520723316e-16 | 0.0 | -0.0006714146479770193 | 0.0 | 1.0428966871424886e-07 | 5.416137523739002e-07 |
| TQLL36So.spectral.amplitude |  4.850232520723316e-16 | 2.9447360894698887e-27 | 0.0 | 2.0071395063251567e-16 | 0.0 |  -6.06049011542713e-18 | 2.670599986488626e-18 |
| TQLL36So.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 |
|   TQLL36So.spectral.lambda_ | -0.0006714146479770193 | 2.0071395063251567e-16 | 0.0 | 0.00018127087705705085 | 0.0 | -7.444979808065911e-08 | 7.506688193600227e-08 |
|     TQLL36So.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 |
|      TQLL36So.spatial.lon_0 | 1.0428966871424886e-07 |  -6.06049011542713e-18 | 0.0 | -7.444979808065911e-08 | 0.0 |  7.978188472281205e-06 | 6.631476297970266e-08 |
|      TQLL36So.spatial.lat_0 |  5.416137523739002e-07 |  2.670599986488626e-18 | 0.0 |  7.506688193600227e-08 | 0.0 |  6.631476297970266e-08 |  6.20867384510809e-06 |
