|                  Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |
|     TQLL36So.spectral.index |   0.007623892857710829 |   7.064134558036677e-16 | 0.0 | -0.0006521783524710223 | 0.0 |   9.511290996876898e-06 |   7.484140799219007e-07 |
| TQLL36So.spectral.amplitude |  7.064134558036677e-16 |   3.098026621600493e-27 | 0.0 | 1.9360584715724993e-16 | 0.0 | -1.0902320168199265e-17 |  1.2918874958232854e-18 |
| TQLL36So.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|   TQLL36So.spectral.lambda_ | -0.0006521783524710223 |  1.9360584715724993e-16 | 0.0 | 0.00015998239782480863 | 0.0 |  -8.389844321491428e-07 |  1.3246067621059044e-07 |
|     TQLL36So.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      TQLL36So.spatial.lon_0 |  9.511290996876898e-06 | -1.0902320168199265e-17 | 0.0 | -8.389844321491428e-07 | 0.0 |   7.545006545144646e-06 | -2.9768620183408906e-07 |
|      TQLL36So.spatial.lat_0 |  7.484140799219007e-07 |  1.2918874958232854e-18 | 0.0 | 1.3246067621059044e-07 | 0.0 | -2.9768620183408906e-07 |   5.377641383149408e-06 |
