|                  Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |
|     TQLL36So.spectral.index |     0.00433450634840414 |   1.213794042787567e-16 | 0.0 | -0.00048388327512290444 | 0.0 |    -4.6798172253357e-06 |  5.021322176204415e-07 |
| TQLL36So.spectral.amplitude |   1.213794042787567e-16 |  2.8287338777766542e-27 | 0.0 |  1.7362973113998523e-16 | 0.0 | -2.5985451639219142e-18 | 2.5940190487590386e-18 |
| TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|   TQLL36So.spectral.lambda_ | -0.00048388327512290444 |  1.7362973113998523e-16 | 0.0 |   0.0001163849859231235 | 0.0 |   4.380245206465667e-07 | -7.212770847420668e-08 |
|     TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      TQLL36So.spatial.lon_0 |    -4.6798172253357e-06 | -2.5985451639219142e-18 | 0.0 |   4.380245206465667e-07 | 0.0 |  7.2633956219575545e-06 | 5.9291550459611044e-08 |
|      TQLL36So.spatial.lat_0 |   5.021322176204415e-07 |  2.5940190487590386e-18 | 0.0 |  -7.212770847420668e-08 | 0.0 |  5.9291550459611044e-08 |  5.460567605540819e-06 |
