|                  Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |
|     TQLL36So.spectral.index |    0.004181564063107553 |  -6.857090989249793e-17 | 0.0 | -0.00041018811202567397 | 0.0 |   5.981845845558409e-06 | -5.726660352236733e-08 |
| TQLL36So.spectral.amplitude |  -6.857090989249793e-17 |   2.648829817911145e-27 | 0.0 |  1.5306644736769401e-16 | 0.0 | -1.2449676457400572e-17 | 2.9980931421113133e-21 |
| TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|   TQLL36So.spectral.lambda_ | -0.00041018811202567397 |  1.5306644736769401e-16 | 0.0 |   9.578836760194704e-05 | 0.0 |  -5.023824877051738e-07 | -3.699694587295452e-08 |
|     TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      TQLL36So.spatial.lon_0 |   5.981845845558409e-06 | -1.2449676457400572e-17 | 0.0 |  -5.023824877051738e-07 | 0.0 |  7.5449820525762055e-06 |  -9.47607373205498e-08 |
|      TQLL36So.spatial.lat_0 |  -5.726660352236733e-08 |  2.9980931421113133e-21 | 0.0 |  -3.699694587295452e-08 | 0.0 |   -9.47607373205498e-08 | 5.3696577771533046e-06 |
