|                  Parameters |                       0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |
|     TQLL36So.spectral.index |    0.004951798416059557 |  2.939331948282285e-16 | 0.0 |  -0.0004576243250814771 | 0.0 |  3.7597145913437843e-06 | -1.1760115113894109e-05 |
| TQLL36So.spectral.amplitude |   2.939331948282285e-16 |  2.521345932155126e-27 | 0.0 |  1.1579258692938159e-16 | 0.0 |   -2.19729106583679e-18 |  1.5487698365976732e-18 |
| TQLL36So.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|   TQLL36So.spectral.lambda_ |  -0.0004576243250814771 | 1.1579258692938159e-16 | 0.0 |   9.504063981865593e-05 | 0.0 | -1.5631377196340315e-08 |   7.611234994624861e-07 |
|     TQLL36So.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      TQLL36So.spatial.lon_0 |  3.7597145913437843e-06 |  -2.19729106583679e-18 | 0.0 | -1.5631377196340315e-08 | 0.0 |   9.528768297745635e-06 |  -5.706543883584855e-08 |
|      TQLL36So.spatial.lat_0 | -1.1760115113894109e-05 | 1.5487698365976732e-18 | 0.0 |   7.611234994624861e-07 | 0.0 |  -5.706543883584855e-08 |   6.955720363687643e-06 |
