|                  Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |
|     TQLL36So.spectral.index |  0.0056028138429954424 |  -3.040504787155218e-16 | 0.0 |  -0.0010530522999644273 | 0.0 |  1.4631903289829225e-06 |  -6.332563933369077e-07 |
| TQLL36So.spectral.amplitude | -3.040504787155218e-16 |   4.082989095366407e-27 | 0.0 |   5.374252624541002e-16 | 0.0 |  -4.219742300501228e-18 | -4.3645709926161465e-18 |
| TQLL36So.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|   TQLL36So.spectral.lambda_ | -0.0010530522999644273 |   5.374252624541002e-16 | 0.0 |   0.0003618934729247319 | 0.0 | -1.2400629253478712e-07 |  -4.566688827251801e-07 |
|     TQLL36So.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      TQLL36So.spatial.lon_0 | 1.4631903289829225e-06 |  -4.219742300501228e-18 | 0.0 | -1.2400629253478712e-07 | 0.0 |   6.271184222257425e-06 |  3.7325147407879067e-07 |
|      TQLL36So.spatial.lat_0 | -6.332563933369077e-07 | -4.3645709926161465e-18 | 0.0 |  -4.566688827251801e-07 | 0.0 |  3.7325147407879067e-07 |   4.852477730077601e-06 |
