|                  Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |
|     TQLL36So.spectral.index |    0.014625313613760552 | -3.0754576534791503e-16 | 0.0 | -0.0012431458764195883 | 0.0 |   1.942337156994099e-05 |  4.180900065696263e-06 |
| TQLL36So.spectral.amplitude | -3.0754576534791503e-16 |   3.641433392391512e-27 | 0.0 |  5.611922914637307e-16 | 0.0 | -6.6003975157656814e-18 | 1.9917493154887392e-18 |
| TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|   TQLL36So.spectral.lambda_ |  -0.0012431458764195883 |   5.611922914637307e-16 | 0.0 | 0.00038403339392993505 | 0.0 |  -6.001408522068848e-07 |   7.43807036994001e-07 |
|     TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      TQLL36So.spatial.lon_0 |   1.942337156994099e-05 | -6.6003975157656814e-18 | 0.0 | -6.001408522068848e-07 | 0.0 |   7.115402194400278e-06 |  2.071950587798174e-07 |
|      TQLL36So.spatial.lat_0 |   4.180900065696263e-06 |  1.9917493154887392e-18 | 0.0 |   7.43807036994001e-07 | 0.0 |   2.071950587798174e-07 |  5.750520985538077e-06 |
