|                  Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |
|     TQLL36So.spectral.index |    0.005278399554854502 | -3.0473042340021843e-16 | 0.0 | -0.0008265298712844757 | 0.0 | 3.3367427057113416e-06 | 3.6513006726597285e-06 |
| TQLL36So.spectral.amplitude | -3.0473042340021843e-16 |   3.396722187804998e-27 | 0.0 | 4.2097082187039154e-16 | 0.0 | -5.521841608319243e-18 | -7.812980074143306e-19 |
| TQLL36So.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|   TQLL36So.spectral.lambda_ |  -0.0008265298712844757 |  4.2097082187039154e-16 | 0.0 |  0.0002843686887134046 | 0.0 | -3.193781890893041e-07 | -6.913879873267094e-07 |
|     TQLL36So.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      TQLL36So.spatial.lon_0 |  3.3367427057113416e-06 |  -5.521841608319243e-18 | 0.0 | -3.193781890893041e-07 | 0.0 |   7.84697113912814e-06 |  3.072153866188359e-07 |
|      TQLL36So.spatial.lat_0 |  3.6513006726597285e-06 |  -7.812980074143306e-19 | 0.0 | -6.913879873267094e-07 | 0.0 |  3.072153866188359e-07 |  5.654686099268083e-06 |
